timestamp,index,uuid,pci_bus_id,graphics_clock_mhz,memory_clock_mhz,power_w,power_limit_w,gpu_temperature_c,memory_temperature_c,gpu_util_pct,memory_used_mib,pstate,sw_power_cap,sw_thermal_slowdown,hw_thermal_slowdown
2026/07/20 00:40:58.355, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.76, 150.00, 53, 51, 0, 8, P0, Not Active, Not Active, Not Active
2026/07/20 00:40:58.487, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.83, 150.00, 54, 53, 2, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:40:58.493, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.76, 150.00, 53, 51, 3, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:40:58.626, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.87, 150.00, 54, 53, 2, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:40:58.632, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.78, 150.00, 53, 51, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:40:58.764, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.85, 150.00, 54, 53, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:40:58.771, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.76, 150.00, 53, 51, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:40:58.903, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.85, 150.00, 54, 53, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:40:58.909, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.76, 150.00, 53, 51, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:40:59.044, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.85, 150.00, 54, 53, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:40:59.050, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.76, 150.00, 53, 51, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:40:59.215, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.87, 150.00, 54, 53, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:40:59.221, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.30, 150.00, 53, 51, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:40:59.385, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.87, 150.00, 54, 53, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:40:59.392, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.78, 150.00, 53, 51, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:40:59.531, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.87, 150.00, 54, 53, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:40:59.538, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.78, 150.00, 53, 51, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:40:59.705, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.87, 150.00, 54, 53, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:40:59.714, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.30, 150.00, 53, 51, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:40:59.867, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.85, 150.00, 54, 53, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:40:59.874, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.76, 150.00, 53, 51, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:00.023, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.87, 150.00, 54, 53, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:00.034, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.78, 150.00, 53, 51, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:00.191, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.87, 150.00, 54, 53, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:00.202, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.80, 150.00, 53, 51, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:00.374, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.87, 150.00, 54, 53, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:00.382, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.78, 150.00, 53, 51, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:00.540, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.87, 150.00, 54, 53, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:00.547, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.78, 150.00, 53, 51, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:00.685, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.85, 150.00, 54, 53, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:00.690, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.28, 150.00, 53, 51, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:00.822, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.85, 150.00, 54, 53, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:00.828, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.78, 150.00, 53, 51, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:00.991, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.87, 150.00, 54, 53, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:00.999, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.78, 150.00, 53, 51, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:01.162, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.87, 150.00, 54, 53, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:01.169, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.78, 150.00, 53, 51, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:01.334, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.87, 150.00, 54, 53, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:01.341, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.30, 150.00, 53, 51, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:01.502, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.87, 150.00, 54, 53, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:01.509, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.78, 150.00, 53, 51, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:01.652, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.87, 150.00, 54, 53, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:01.662, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.78, 150.00, 53, 51, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:01.827, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.87, 150.00, 54, 53, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:01.840, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.78, 150.00, 53, 51, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:02.006, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.87, 150.00, 54, 53, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:02.014, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.78, 150.00, 53, 51, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:02.180, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.87, 150.00, 54, 53, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:02.187, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.78, 150.00, 53, 51, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:02.321, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.87, 150.00, 54, 53, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:02.327, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.78, 150.00, 53, 51, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:02.491, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.87, 150.00, 54, 53, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:02.499, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.78, 150.00, 53, 51, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:02.634, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.87, 150.00, 54, 53, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:02.640, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.78, 150.00, 53, 51, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:02.778, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.87, 150.00, 54, 53, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:02.784, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.78, 150.00, 53, 51, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:02.929, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.87, 150.00, 54, 53, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:02.938, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.78, 150.00, 53, 51, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:03.102, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.87, 150.00, 54, 53, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:03.109, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.78, 150.00, 53, 51, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:03.249, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.87, 150.00, 54, 53, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:03.257, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.78, 150.00, 53, 51, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:03.395, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.87, 150.00, 54, 53, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:03.400, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.78, 150.00, 53, 51, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:03.562, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.87, 150.00, 54, 53, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:03.569, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.78, 150.00, 53, 51, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:03.712, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.85, 150.00, 54, 53, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:03.718, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.76, 150.00, 53, 51, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:03.852, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.87, 150.00, 54, 53, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:03.857, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.78, 150.00, 53, 51, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:04.021, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.87, 150.00, 54, 53, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:04.029, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.78, 150.00, 53, 51, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:04.172, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.87, 150.00, 54, 53, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:04.182, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.78, 150.00, 53, 51, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:04.351, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.87, 150.00, 54, 53, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:04.359, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.78, 150.00, 53, 51, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:04.525, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.87, 150.00, 54, 53, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:04.531, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.30, 150.00, 53, 51, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:04.669, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.87, 150.00, 54, 53, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:04.677, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.78, 150.00, 53, 51, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:04.842, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.87, 150.00, 54, 53, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:04.850, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.78, 150.00, 53, 51, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:04.996, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.85, 150.00, 54, 53, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:05.002, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.78, 150.00, 53, 51, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:05.165, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.87, 150.00, 54, 53, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:05.173, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.78, 150.00, 53, 51, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:05.308, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.85, 150.00, 54, 53, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:05.314, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.76, 150.00, 53, 51, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:05.466, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.87, 150.00, 54, 53, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:05.479, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.80, 150.00, 53, 51, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:05.621, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.87, 150.00, 54, 53, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:05.628, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.78, 150.00, 53, 51, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:05.774, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.85, 150.00, 54, 53, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:05.780, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.76, 150.00, 53, 51, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:05.927, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.87, 150.00, 54, 53, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:05.945, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.32, 150.00, 53, 51, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:06.083, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.85, 150.00, 54, 53, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:06.088, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.76, 150.00, 53, 51, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:06.251, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.87, 150.00, 54, 53, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:06.259, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.30, 150.00, 53, 51, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:06.425, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.87, 150.00, 54, 53, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:06.432, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.78, 150.00, 53, 51, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:06.596, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.87, 150.00, 54, 53, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:06.604, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.78, 150.00, 53, 51, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:06.766, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.87, 150.00, 54, 53, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:06.775, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.78, 150.00, 53, 51, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:06.919, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.87, 150.00, 54, 53, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:06.925, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.78, 150.00, 53, 51, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:07.058, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.87, 150.00, 54, 53, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:07.064, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.30, 150.00, 53, 51, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:07.229, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.87, 150.00, 54, 53, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:07.237, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.30, 150.00, 53, 51, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:07.404, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.87, 150.00, 54, 53, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:07.412, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.80, 150.00, 53, 51, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:07.579, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.87, 150.00, 54, 53, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:07.587, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.30, 150.00, 53, 51, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:07.720, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.87, 150.00, 54, 53, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:07.725, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.78, 150.00, 53, 51, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:07.890, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.87, 150.00, 54, 53, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:07.897, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.78, 150.00, 53, 51, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:08.058, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.87, 150.00, 54, 53, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:08.064, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.30, 150.00, 53, 51, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:08.227, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.87, 150.00, 54, 53, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:08.235, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.78, 150.00, 53, 51, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:08.393, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.87, 150.00, 54, 53, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:08.399, 1, ${V100_GPU_1_UUID}, 00000000:02:00.0, 900, 877, 30.78, 150.00, 53, 51, 0, 316, P0, Not Active, Not Active, Not Active
2026/07/20 00:41:08.534, 0, ${V100_GPU_0_UUID}, 00000000:01:00.0, 900, 877, 32.87, 150.00, 54, 53, 0, 316, P0, Not Active, Not Active, Not Active
